id,question
012000322, Are there any buildings or other structures that are visible from the road?
012000322, Are there any other roads that cross this one?
012000322, Are there any other roads that branch off from this one?
012000323,What is the size of the asphalted area?
012000323,What is the shape of the asphalted area?
012000323,What is the color of the asphalt?
012000323,What is the source of the shadow?
012000323,Is there any vegetation in the area?
012000323,Are there any other structures in the area?
012000323,Are there any roads or pathways in the area?
012000323,Are there any buildings in the area?
012000323,Are there any other shadows in the area?
012000323, Is there any water in the area?
012000323, Are there any vehicles in the area?
012000323, Are there any people in the area?
012000323, Are there any animals in the area?
012000323, Are there any signs in the area?
012000323, Are there any lights in the area?
012000323, Are there any fences in the area?
012000323, Are there any trees in the area?
012000323, Are there any power lines in the area?
012000323, Are there any street lights in the area?
012000323, Are there any other shadows in the area?
012000324,What type of building is the facade attached to?
012000324,How many cars are parked in the image?
012000324,What color are the cars?
012000324,What type of roof is the large gray roof?
012000324,Is the building at the bottom of the image a residential or commercial building?
012000324,Are the cars parked in a line or randomly?
012000324,What is the size of the large gray roof?
012000324,Are there any other structures visible in the image?
012000324,Are there any trees or other vegetation visible in the image?
012000324, Is the shadow at the bottom right and upper left cast by the same object?
012000324, Is the large gray roof flat or sloped?
012000324, Are there any other shadows visible in the image?
012000324, Are there any people visible in the image?
012000324, Are there any signs or other markings visible in the image?
012000324, Are there any other colors visible in the image besides gray?
012000324, Are there any other buildings visible in the image?
012000324, Are there any roads visible in the image?
012000324, Are there any other vehicles visible in the image besides cars?
012000324, Are there any lights visible in the image?
012000324, Are there any other objects visible in the image?
012000325,What is the size of the large gray roof compared to the white roof?
012000325,How far apart are the two roofs?
012000325,What is the shape of the large gray roof?
012000325,What is the shape of the white roof?
012000325,Are there any other colors in the image besides gray and white?
012000325,Are there any other structures visible in the image?
012000325,Is the shadow in the center of the image cast by the large gray roof?
012000325,Is the shadow in the center of the image cast by the white roof?
012000325,Is the shadow in the center of the image cast by something else?
012000325, Are there any other shadows visible in the image?
012000325, Are there any trees or other vegetation visible in the image?
012000325, Are there any roads or other man-made structures visible in the image?
012000325, Are there any buildings visible in the image?
012000325, Are there any other roofs visible in the image?
012000325, Are there any people visible in the image?
012000325, Are there any animals visible in the image?
012000325, Are there any cars or other vehicles visible in the image?
012000325, Are there any clouds visible in the image?
012000325, Are there any bodies of water visible in the image?
012000325, Are there any signs of construction visible in the image?
012000326,What is the exact color of the upper roof?
012000326,How many windows are there on the upper roof?
012000326,How many stories is the lower gray roof?
012000326,Is there a chimney on the upper roof?
012000326,Are there any trees near the roofs?
012000326,Is there a balcony on the upper roof?
012000326,Are there any other buildings near the roofs?
012000326,Is there a garden or lawn near the roofs?
012000326,Is there a driveway or parking lot near the roofs?
012000326, Are there any other colors on the roofs?
012000326, Are there any other structures near the roofs?
012000326, Are there any other colors in the surrounding area?
012000326, Are there any other buildings in the same color as the upper roof?
012000326, Are there any other roofs in the same color as the lower roof?
012000326, Are there any other roofs in the same color as the upper roof?
012000326, Are there any other roofs in the same color as the lower roof?
012000326, Are there any other roofs in the same color as the upper roof?
012000326, Are there any other roofs in the same color as the lower roof?
012000326, Are there any other roofs in the same color as the upper roof?
012000326, Are there any other roofs in the same color as the lower roof?
012000327,What type of building is the white roof and building facade at the bottom?
012000327,Is the white roof at the upper right corner part of the same building as the lower gray roof?
012000327,How many buildings are visible in the image?
012000327,Are there any trees or other vegetation visible in the image?
012000327,Are there any other structures visible in the image?
012000327,What is the approximate size of the white roof at the upper right corner?
012000327,How many windows are visible on the white roof and building facade at the bottom?
012000327,"Are there any other colors visible in the image besides white, gray, and black?"
012000327,Are there any roads or pathways visible in the image?
012000327, Are there any other buildings visible in the image besides the two with the white and gray roofs?
012000327, How many stories tall is the white roof and building facade at the bottom?
012000327, Are there any other buildings visible in the image that have a white roof?
012000327, Are there any other buildings visible in the image that have a gray roof?
012000327, Are there any other buildings visible in the image that have a black roof?
012000327, Are there any other buildings visible in the image that have a different color roof?
012000327, Are there any other buildings visible in the image that have a different color facade?
012000327, Are there any other buildings visible in the image that have a different shape roof?
012000327, Are there any other buildings visible in the image that have a different shape facade?
012000327, Are there any other buildings visible in the image that have a different size roof?
012000327, Are there any other buildings visible in the image that have a different size facade?
012000328,What is the size of the roof?
012000328,Are there any other structures visible in the image?
012000328,Is the roof flat or sloped?
012000328,Are there any trees or other vegetation near the roof?
012000328,Are there any other buildings visible in the image?
012000328,Is the roof made of metal or some other material?
012000328,Are there any other colors visible in the image?
012000328,Are there any shadows visible on the roof?
012000328,Are there any other objects visible in the image?
012000328, Are there any other roofs visible in the image?
012000328, Is the roof attached to a building or is it a standalone structure?
012000328, Are there any other features visible in the image?
012000328, Are there any other shapes visible in the image?
012000328, Are there any other lines visible in the image?
012000328, Are there any other textures visible in the image?
012000328, Are there any other patterns visible in the image?
012000328, Are there any other objects visible in the image?
012000328, Are there any other colors visible in the image?
012000328, Are there any other structures visible in the image?
012000328, Are there any other features visible in the image?
012000329,How many stories is the building?
012000329,What is the approximate size of the roof?
012000329,Are there any other buildings nearby?
012000329,Are there any trees or other vegetation around the building?
012000329,Are there any other structures on the roof?
012000329,Are there any windows or other openings in the building facade?
012000329,Is there a parking lot or other paved area nearby?
012000329,Are there any other colors visible on the building or roof?
012000329,Are there any signs or other markings on the building?
012000329, Are there any other structures visible in the image?
012000329, Is there a sidewalk or other pathway leading to the building?
012000329, Are there any vehicles visible in the image?
012000329, Are there any people visible in the image?
012000329, Are there any shadows visible in the image?
012000329, Are there any other buildings visible in the image?
012000329, Are there any roads or other transportation routes visible in the image?
012000329, Are there any lights visible in the image?
012000329, Are there any power lines or other utility lines visible in the image?
012000329, Are there any other buildings of similar size and shape visible in the image?
012000329, Are there any other features visible in the image that are not mentioned in the description?
012000330,What type of building is this?
012000330,How many stories does the building have?
012000330,What color is the roof?
012000330,Are there any other buildings nearby?
012000330,What type of vegetation is surrounding the building?
012000330,Are there any other structures on the property?
012000330,Is there a parking lot or other paved area nearby?
012000330,Are there any signs or other markings on the building?
012000330,Are there any windows visible on the building?
012000330, Are there any other colors visible on the building?
012000330, Are there any trees or other plants growing near the building?
012000330, Are there any other structures visible in the image?
012000330, Are there any roads or pathways leading to the building?
012000330, Are there any other buildings in the same area?
012000330, Are there any other features visible in the image?
012000330, Is the building situated on a hill or flat land?
012000330, Are there any other buildings of similar size nearby?
012000330, Are there any other structures visible in the image?
012000330, Are there any other colors visible on the building?
012000330, Are there any other trees or plants growing near the building?
012000331,How many trees are surrounding the building?
012000331,What type of trees are they?
012000331,Is the building a single story or multiple stories?
012000331,Are there any other buildings in the vicinity?
012000331,Are there any other structures on the roof of the building?
012000331,Are there any windows visible on the building facade?
012000331,Is there a driveway or parking lot in front of the building?
012000331,Are there any other roads or paths leading to the building?
012000331,Are there any signs or other markings on the building facade?
012000331," Are there any other features visible in the image, such as a pond or garden?"
012000331, Is the building located in a residential or commercial area?
012000331, Are there any other buildings of similar size and shape in the vicinity?
012000331, Are there any other trees of similar size and shape in the vicinity?
012000331," Are there any other structures visible in the image, such as a fence or wall?"
012000331," Are there any other features visible in the image, such as a playground or park?"
012000331," Are there any other buildings visible in the image, such as a school or church?"
012000331," Are there any other features visible in the image, such as a river or lake?"
012000331," Are there any other features visible in the image, such as a bridge or power lines?"
012000331," Are there any other features visible in the image, such as a park or golf course?"
012000331," Are there any other features visible in the image, such as a mountain or hill?"
012000332,How many trees are visible in the image?
012000332,What type of trees are they?
012000332,How close are the trees to the building facade?
012000332,Are there any other structures visible in the image?
012000332,Are there any other trees in the vicinity?
012000332,Are there any other buildings in the vicinity?
012000332,Are there any roads or pathways visible in the image?
012000332,Are there any other vegetation visible in the image?
012000332,Are there any signs of human activity in the image?
012000332, Are there any other colors visible in the image?
012000332, Are there any shadows visible in the image?
012000332, Are there any other objects visible in the image?
012000332, Are there any other shapes visible in the image?
012000332, Are there any other textures visible in the image?
012000332, Are there any other patterns visible in the image?
012000332, Are there any other lines visible in the image?
012000332, Are there any other forms visible in the image?
012000332, Are there any other structures visible in the image?
012000332, Are there any other objects in the vicinity?
012000332, Are there any other colors in the vicinity?
012000333,What type of trees are in the landscape?
012000333,How many trees are in the landscape?
012000333,What is the size of the roof?
012000333,Is the roof attached to a building?
012000333,Is there any other structure visible in the landscape?
012000333,What is the terrain like?
012000333,Are there any other colors visible in the landscape?
012000333,Is there any water visible in the landscape?
012000333,Are there any roads visible in the landscape?
012000333, Are there any other buildings visible in the landscape?
012000333, Are there any other trees visible in the landscape?
012000333, What is the size of the landscape?
012000333, Are there any other features visible in the landscape?
012000333, Is the landscape flat or hilly?
012000333, Are there any other colors visible in the landscape?
012000333, Are there any other structures visible in the landscape?
012000333, Are there any other roofs visible in the landscape?
012000333, Are there any other trees of the same type visible in the landscape?
012000333, Are there any other features visible in the landscape that are not trees or roofs?
012000333, Is the roof made of metal or wood?
012000334,What type of trees are in the landscape?
012000334,What is the size of the trees at the left?
012000334,What is the size of the vegetation at the right?
012000334,Are there any other features in the landscape?
012000334,Are there any buildings or structures in the landscape?
012000334,Are there any roads or pathways in the landscape?
012000334,Are there any bodies of water in the landscape?
012000334,Are there any other types of vegetation in the landscape?
012000334,Are there any animals in the landscape?
012000334, Are there any signs of human activity in the landscape?
012000334, Are there any changes in the landscape since the image was taken?
012000334, How far away are the trees at the left?
012000334, How far away are the vegetation at the right?
012000334, What is the terrain like in the landscape?
012000334, Are there any changes in the terrain since the image was taken?
012000334, Are there any changes in the vegetation since the image was taken?
012000334, Are there any changes in the trees since the image was taken?
012000334, Are there any changes in the landscape that could be attributed to human activity?
012000334, Are there any changes in the landscape that could be attributed to natural causes?
012000334, Are there any other features in the landscape that are not visible in the image?
012000335,How many trees are in the field?
012000335,What is the approximate size of the field?
012000335,Are there any other features in the field besides grass and trees?
012000335,Are there any buildings or structures in the field?
012000335,Is the field surrounded by any other vegetation?
012000335,Are there any roads or pathways leading to the field?
012000335,Are there any animals in the field?
012000335,Are there any signs of human activity in the field?
012000335,Are there any bodies of water near the field?
012000335, Are there any other fields nearby?
012000335, Are there any hills or mountains in the background?
012000335, Are there any clouds in the sky?
012000335, Are there any shadows in the field?
012000335, Are there any shadows cast by the trees?
012000335, Are there any shadows cast by the clouds?
012000335, Are there any patterns in the grass?
012000335, Are there any patterns in the trees?
012000335, Are there any patterns in the shadows?
012000335, Are there any patterns in the clouds?
012000335, Are there any patterns in the vegetation?
012000336,What type of trees are in the field?
012000336,How many trees are in the field?
012000336,What type of vegetation is in the field?
012000336,How large is the field?
012000336,Are there any buildings in the field?
012000336,Are there any roads in the field?
012000336,Are there any rivers or streams in the field?
012000336,Are there any other features in the field?
012000336,Are there any animals in the field?
012000336, Are there any people in the field?
012000336, Is the field flat or hilly?
012000336, Is the field open or wooded?
012000336, Are there any fences in the field?
012000336, Are there any crops in the field?
012000336, Are there any signs of human activity in the field?
012000336, Are there any other types of vegetation in the field?
012000336, Are there any bodies of water in the field?
012000336, Are there any structures in the field?
012000336, Are there any roads leading to the field?
012000336, Are there any other features in the surrounding area?
012000337,How many lanes does the road have?
012000337,What type of vehicles are on the road?
012000337,Is there a sidewalk along the road?
012000337,Are there any buildings near the road?
012000337,Are there any trees near the road?
012000337,Is there a median in the middle of the road?
012000337,Are there any signs or markings on the road?
012000337,Is the grass field on the top of a hill?
012000337,Are there any other roads near the grass field?
012000337, Are there any other fields near the grass field?
012000337, Are there any buildings near the grass field?
012000337, Are there any trees near the grass field?
012000337, Is the grass field surrounded by a fence?
012000337, Is the grass field used for recreational activities?
012000337, Are there any other roads near the large road?
012000337, Are there any buildings near the large road?
012000337, Are there any trees near the large road?
012000337, Are there any signs or markings on the large road?
012000337, Is the large road a highway?
012000337, Is the large road a two-way street?
012000338,How wide is the road?
012000338,What is the approximate length of the road?
012000338,Are there any buildings or structures near the road?
012000338,Are there any other roads in the vicinity?
012000338,Are there any trees or other vegetation near the road?
012000338,Are there any other vehicles on the road?
012000338,Are there any signs or markers along the road?
012000338,Are there any power lines or other utilities near the road?
012000338,Are there any other areas of asphalt nearby?
012000338, Are there any other areas of low vegetation nearby?
012000338, Are there any other areas of high vegetation nearby?
012000338, Are there any other roads intersecting with this road?
012000338, Are there any other vehicles parked near the road?
012000338, Are there any other people or animals near the road?
012000338, Are there any other structures or objects near the road?
012000338, Are there any other roads running parallel to this road?
012000338, Are there any other areas of water nearby?
012000338, Are there any other areas of pavement nearby?
012000338, Are there any other areas of gravel or dirt nearby?
012000338, Are there any other areas of vegetation nearby?
012000339,What type of roof is it?
012000339,How many solar panels are there?
012000339,What is the size of the roof?
012000339,What is the size of the solar panels?
012000339,What type of vegetation is surrounding the roof?
012000339,How far away is the shadow from the solar panels?
012000339,What is the angle of the roof?
012000339,What is the angle of the solar panels?
012000339,What type of asphalt is surrounding the roof?
012000339, How much of the roof is covered by solar panels?
012000339, How much of the roof is covered by vegetation?
012000339, How much of the roof is covered by asphalt?
012000339, What is the color of the roof?
012000339, What is the color of the solar panels?
012000339, What is the color of the vegetation?
012000339, What is the color of the asphalt?
012000339, What is the shape of the roof?
012000339, What is the shape of the solar panels?
012000339, What is the shape of the vegetation?
012000339, What is the shape of the asphalt?
012000340,How many roofs are visible in the image?
012000340,What color is the roof closest to the grass field?
012000340,How many solar panels are visible in the image?
012000340,How many roofs have solar panels?
012000340,What color is the roof with the most solar panels?
012000340,How many roofs are situated near the grass field?
012000340,What color is the roof in the center of the image?
012000340,How many solar panels are on the large red roof?
012000340,How many roofs have grass on top?
012000340, What color is the roof with the grass on top?
012000340, How many roofs are visible in the image from the top?
012000340, How many roofs have solar panels on the bottom?
012000340, What color is the roof with the most solar panels on the bottom?
012000340, How many roofs are situated near the grass field from the top?
012000340, How many solar panels are on the black roof?
012000340, How many roofs have grass on top from the top?
012000340, What color is the roof in the center of the image from the top?
012000340, How many solar panels are on the gray roof?
012000340, How many roofs have solar panels on the top?
012000340, What color is the roof with the most solar panels on the top?
012000341,How many solar panels are on the large red roof?
012000341,How many solar panels are on the black roof?
012000341,What is the size of the large red roof?
012000341,What is the size of the gray roof at the top?
012000341,How far apart are the two roofs?
012000341,What is the angle of the large red roof?
012000341,What is the angle of the black roof?
012000341,Are the solar panels on the large red roof facing the same direction?
012000341,Are the solar panels on the black roof facing the same direction?
012000341, Are there any other structures visible in the image?
012000341, What type of material is the large red roof made of?
012000341, What type of material is the gray roof at the top made of?
012000341, What type of material is the black roof made of?
012000341, Are there any trees or other vegetation visible in the image?
012000341, Are there any other buildings visible in the image?
012000341, Are there any roads or pathways visible in the image?
012000341, Are there any other solar panels visible in the image?
012000341, Are there any other colors visible in the image?
012000341, Are there any shadows visible in the image?
012000341, Are there any other features visible in the image?
012000342,What type of roof is it?
012000342,How many solar panels are there?
012000342,What is the size of the roof?
012000342,What is the color of the asphalt?
012000342,What type of vegetation is at the upper right?
012000342,How far away is the roof from the asphalt?
012000342,Are there any other buildings nearby?
012000342,What is the size of the solar panels?
012000342,Is the roof flat or sloped?
012000342, Are there any other structures near the roof?
012000342, What is the orientation of the solar panels?
012000342, Are there any trees near the roof?
012000342, Are there any other colors on the roof?
012000342, Is the roof connected to any other structures?
012000342, Are there any other objects in the image?
012000342, What is the shape of the roof?
012000342, Are there any shadows in the image?
012000342, Are there any other features on the roof?
012000342, Are there any other objects in the vicinity of the roof?
012000342, Are there any other features in the image that are not visible in the description?
012000343,How wide is the road?
012000343,How long is the grass field?
012000343,What is the approximate distance between the road and the grass field?
012000343,Are there any buildings near the road?
012000343,Are there any trees near the road?
012000343,Are there any other roads nearby?
012000343,Are there any other grass fields nearby?
012000343,Are there any other types of vegetation near the road?
012000343,Are there any other asphalt surfaces nearby?
012000343, Are there any other types of surfaces near the road?
012000343, Are there any other types of vegetation in the grass field?
012000343, Are there any other types of surfaces in the grass field?
012000343, Are there any other roads in the grass field?
012000343, Are there any buildings in the grass field?
012000343, Are there any trees in the grass field?
012000343, Are there any other types of vegetation between the road and the grass field?
012000343, Are there any other types of surfaces between the road and the grass field?
012000343, Are there any other roads between the road and the grass field?
012000343, Are there any buildings between the road and the grass field?
012000343, Are there any trees between the road and the grass field?
012000344,What type of car is on the top left?
012000344,What is the person wearing?
012000344,How wide is the road?
012000344,What is the color of the asphalt?
012000344,Is the person facing the car or away from it?
012000344,Is the shadow cast by the person or an object?
012000344,How far away is the car from the person?
012000344,Are there any other vehicles on the road?
012000344,What is the size of the shadow?
012000344, Is the person walking or standing still?
012000344, Are there any other people in the image?
012000344, What direction is the person facing?
012000344, Are there any buildings in the background?
012000344, Is the road straight or curved?
012000344, Are there any street lights in the image?
012000344, Is the car parked or moving?
012000344, Are there any trees in the image?
012000344, Is the person alone or with someone else?
012000344, Are there any signs or markings on the road?
012000344, Is the person carrying anything?
012000345,What type of building is at the upper right?
012000345,How many trees are in the center?
012000345,What type of vegetation is in the center?
012000345,How large is the shadow?
012000345,What is the approximate angle of the shadow?
012000345,What is the approximate direction of the shadow?
012000345,How far away is the building from the center of the image?
012000345,What is the approximate size of the asphalt surface?
012000345,Are there any other structures visible in the image?
012000345, Are there any other shadows visible in the image?
012000345, What is the approximate height of the building?
012000345, Are there any other colors visible in the image?
012000345, Are there any other objects visible in the image?
012000345, Are there any other shapes visible in the image?
012000345, Are there any other lines visible in the image?
012000345, Are there any other textures visible in the image?
012000345, Are there any other shadows visible in the image?
012000345, Are there any other objects in the background of the image?
012000345, Are there any other objects in the foreground of the image?
012000345, Are there any other objects in the middle of the image?
012000346,How many stories is the white building?
012000346,How tall is the tree?
012000346,What type of tree is it?
012000346,Is the roof flat or sloped?
012000346,Are there any other buildings in the vicinity?
012000346,Is the roof made of metal or tiles?
012000346,Is the white building a residential or commercial building?
012000346,Are there any other trees in the vicinity?
012000346,Is the roof covered in vegetation?
012000346, Are there any other shadows in the image?
012000346, Is the roof connected to the white building?
012000346, Are there any other colors in the image?
012000346, Are there any other structures visible in the image?
012000346, Is the roof visible from the ground?
012000346, Is the tree in full bloom?
012000346, Is the roof illuminated by the sun?
012000346, Is the white building symmetrical?
012000346, Are there any other objects in the image?
012000346, Is the roof visible from the street?
012000346, Are there any other features visible in the image?
012000347,How tall are the white and gray building facades?
012000347,What is the approximate distance between the white and gray building facades?
012000347,Are there any other buildings in the vicinity?
012000347,Are there any trees or other vegetation in the area?
012000347,Are there any other structures in the area?
012000347,Are there any cars or other vehicles in the area?
012000347,Are there any people in the area?
012000347,What is the approximate size of the shadow in the center?
012000347,What is the approximate direction of the shadow?
012000347, Are there any other shadows in the area?
012000347, Are there any windows or other openings in the white building facade?
012000347, Are there any windows or other openings in the gray building facades?
012000347, Are there any signs or other markings on the white building facade?
012000347, Are there any signs or other markings on the gray building facades?
012000347, Are there any other colors present in the area?
012000347, Are there any other shapes present in the area?
012000347, Are there any other textures present in the area?
012000347, Are there any other objects present in the area?
012000347, Are there any other structures in the area?
012000347, Are there any other shadows in the area?
012000348,How many stories does the building have?
012000348,Are there any other buildings nearby?
012000348,What is the approximate size of the building?
012000348,Are there any trees or other vegetation around the building?
012000348,Are there any windows visible on the facade?
012000348,"Are there any other features on the facade, such as balconies or awnings?"
012000348,"Are there any other colors visible on the building, besides white?"
012000348,Are there any other structures on the roof?
012000348,Are there any other entrances to the building besides the main one?
012000348, Are there any other buildings in the background?
012000348, Are there any vehicles parked near the building?
012000348, Are there any signs or other markings on the building?
012000348, Are there any other structures in the vicinity of the building?
012000348, Is the building symmetrical?
012000348," Are there any other features on the roof, such as vents or chimneys?"
012000348, Are there any other colors visible in the surrounding area?
012000348, Are there any other buildings of similar size and shape nearby?
012000348," Are there any other features visible in the image, such as roads or power lines?"
012000348," Are there any other features visible on the facade, such as balconies or awnings?"
012000348," Are there any other features visible on the roof, such as vents or chimneys?"
012000349,What type of building is the white facade?
012000349,How many stories tall is the building?
012000349,What type of vegetation is at the bottom of the scene?
012000349,How far away is the grass field from the building?
012000349,Is there a road or path leading to the building?
012000349,Are there any other buildings in the vicinity?
012000349,Are there any trees in the scene?
012000349,What is the size of the grass field?
012000349,Is there a parking lot near the building?
012000349, Are there any other structures in the scene?
012000349, Are there any signs or other markings on the building?
012000349, Are there any other colors in the scene besides white and green?
012000349, Are there any people in the scene?
012000349, Is the building in a residential or commercial area?
012000349, Are there any other buildings of similar size and shape nearby?
012000349," Are there any other features in the scene, such as a pond or lake?"
012000349, Are there any other roads or paths in the scene?
012000349, Are there any other types of vegetation in the scene?
012000349, Are there any other colors in the vegetation?
012000349," Are there any other features in the grass field, such as a path or fence?"
012000350,What type of grass is in the field?
012000350,How many windows are in the white building facade?
012000350,Is the low vegetation at the bottom of the field a hedge or a fence?
012000350,What is the approximate size of the field?
012000350,Are there any other buildings in the vicinity?
012000350,Are there any trees in the field?
012000350,Is the white building facade a single story or multiple stories?
012000350,Are there any other colors in the building facade?
012000350,Are there any other structures in the field?
012000350, Are there any roads or pathways leading to the field?
012000350, Are there any other colors in the vegetation at the bottom of the field?
012000350, Are there any other colors in the grass field?
012000350, Are there any other shapes in the field?
012000350, Are there any other colors in the sky?
012000350, Are there any shadows in the field?
012000350, Are there any other shapes in the white building facade?
012000350, Are there any other colors in the low vegetation at the bottom of the field?
012000350, Are there any other shapes in the low vegetation at the bottom of the field?
012000350, Are there any other colors in the sky above the field?
012000350, Are there any other shapes in the sky above the field?
012000351,What type of tree is it?
012000351,How tall is the tree?
012000351,How wide is the grass field?
012000351,How far away is the asphalt from the tree?
012000351,What is the shape of the shadow?
012000351,Is the tree in the center of the grass field?
012000351,Are there any other trees in the area?
012000351,Is the grass field surrounded by any other structures?
012000351,Is the asphalt part of a road or a parking lot?
012000351, Are there any other shadows in the area?
012000351, How far away is the nearest building?
012000351, Are there any other plants in the area?
012000351, Is the tree in full sun or partial shade?
012000351, Are there any other objects in the shadow?
012000351, Is the grass field flat or hilly?
012000351, Are there any other colors in the image besides green and gray?
012000351, Is the tree in the foreground or background of the image?
012000351, Is the asphalt part of a sidewalk or a street?
012000351, Are there any other trees in the shadow?
012000351, Are there any other shadows in the grass field?
012000352,What type of trees are at the top?
012000352,How many trees are at the top?
012000352,How much gravel is near the trees at the top?
012000352,What type of surface is at the bottom right?
012000352,How many small trees are close to the gravel and soil at the bottom right?
012000352,How much soil is at the bottom right?
012000352,How much asphalt is at the bottom right?
012000352,Are there any other surfaces in the image?
012000352,Are there any other trees in the image?
012000352, How far apart are the trees at the top?
012000352, How close together are the small trees close to the gravel and soil at the bottom right?
012000352, Is the gravel at the top continuous or broken up?
012000352, Are there any other objects in the image?
012000352, Are there any other colors in the image?
012000352, Is the asphalt at the bottom right continuous or broken up?
012000352, Are there any other plants in the image?
012000352, Are there any other structures in the image?
012000352, How much of the image is covered by trees?
012000352, How much of the image is covered by gravel?
012000352, Are there any other materials in the image?
012000353,What type of trees are present on the top?
012000353,How many trees are present on the top?
012000353,How much gravel is present on the asphalt?
012000353,How much soil is present at the bottom?
012000353,Is the gravel evenly distributed between the trees?
012000353,Are the trees evenly spaced?
012000353,Are there any other features present in the image?
012000353,What is the size of the gravel?
012000353,Is the gravel a uniform color?
012000353, Are there any other objects present in the image?
012000353, Are there any other types of vegetation present in the image?
012000353, Are there any other types of land cover present in the image?
012000353, Are there any other types of land use present in the image?
012000353, Are there any other types of structures present in the image?
012000353, Are there any other types of roads present in the image?
012000353, Are there any other types of water bodies present in the image?
012000353, Are there any other types of buildings present in the image?
012000353, Are there any other types of vegetation present in the image?
012000353, Are there any other types of landforms present in the image?
012000353, Are there any other types of features present in the image?
012000354,How many trees are there?
012000354,How many different types of trees are there?
012000354,How wide is the gravel area?
012000354,How much soil is there?
012000354,Is the asphalt flat or sloped?
012000354,Are there any other objects in the image?
012000354,How far apart are the trees?
012000354,Are there any other plants in the image?
012000354,How much gravel is on the asphalt?
012000354, Are there any other materials in the image?
012000354, How much of the image is covered by trees?
012000354, Are there any other colors in the image?
012000354, How much of the image is covered by soil?
012000354, Are there any other structures in the image?
012000354, How much of the image is covered by asphalt?
012000354, Are there any other features in the image?
012000354, How much of the image is covered by gravel?
012000354, Are there any other objects in the image?
012000354, How much of the image is covered by grass?
012000354, Are there any other materials in the image?
012000355,What type of vegetation is on top of the gravel and asphalt?
012000355,How many trees are visible in the image?
012000355,What is the size of the white roof at the bottom right?
012000355,Are there any other structures visible in the image?
012000355,Is the gravel and asphalt part of a road or path?
012000355,Are there any other colors visible in the image besides white and green?
012000355,What is the size of the gravel and asphalt area?
012000355,Are there any other types of vegetation visible in the image?
012000355,Are there any other types of trees visible in the image?
012000355, How far away is the white roof from the gravel and asphalt?
012000355, Are there any other colors in the vegetation?
012000355, Are there any other objects visible in the image?
012000355, What is the size of the trees at the upper part?
012000355, Are there any other colors in the trees?
012000355, Is the gravel and asphalt part of a larger structure?
012000355, Are there any other colors in the gravel and asphalt?
012000355, Are there any other objects in the image besides trees and vegetation?
012000355, Are there any other colors in the white roof?
012000355, Are there any other shapes visible in the image?
012000355, Are there any other colors in the sky?
012000356,What type of trees are located at the top of the scene?
012000356,How many trees are located at the top of the scene?
012000356,How many different colors are visible in the scene?
012000356,Is the red roof connected to any other structures?
012000356,How far away is the red roof from the gravel at the bottom right?
012000356,What is the approximate size of the red roof?
012000356,Is the asphalt in the center of the scene continuous or broken up?
012000356,Are there any other structures visible in the scene?
012000356,Are there any other colors of roofs visible in the scene?
012000356, How many different shades of red are visible in the scene?
012000356, How many different shades of green are visible in the scene?
012000356, How many different shades of gray are visible in the scene?
012000356, Is the gravel at the top of the scene continuous or broken up?
012000356, Are there any other colors of gravel visible in the scene?
012000356, How far away is the gravel at the top of the scene from the red roof at the bottom?
012000356, Are there any other colors of asphalt visible in the scene?
012000356, How far away is the asphalt in the center of the scene from the red roof at the bottom?
012000356, Are there any other colors of trees visible in the scene?
012000356, How many different shades of brown are visible in the scene?
012000356, Are there any other colors of gravel visible in the scene?
012000357,What is the size of the red roof?
012000357,How many windows are visible on the red roof?
012000357,Is the asphalt surface flat or sloped?
012000357,What is the approximate size of the gravel and rocks surrounding the asphalt?
012000357,Is the gravel in the center of the asphalt the same size as the gravel surrounding the asphalt?
012000357,How many different colors of gravel are visible in the image?
012000357,Is the soil in the upper part of the image the same color as the gravel?
012000357,Is the red roof connected to any other structures?
012000357,Are there any trees or other vegetation visible in the image?
012000357, Is the red roof the only structure visible in the image?
012000357, How many different shades of red are visible on the roof?
012000357, Is the asphalt surface cracked or damaged in any way?
012000357, Are there any other buildings or structures visible in the image?
012000357," Are there any other colors visible in the image besides red, gravel, and soil?"
012000357, How far away is the red roof from the gravel and rocks?
012000357, Is the gravel in the center of the asphalt the same color as the gravel surrounding the asphalt?
012000357, Are there any other colors of asphalt visible in the image?
012000357, Are there any other colors of soil visible in the image?
012000357, Are there any other colors of rocks visible in the image?
012000357, Are there any other colors of gravel visible in the image?
012000358,How wide is the road?
012000358,Are there any other roads nearby?
012000358,Are there any buildings or other structures near the road?
012000358,Are there any trees or other vegetation near the road?
012000358,Are there any cars or other vehicles on the road?
012000358,Are there any signs or markings on the road?
012000358,Are there any intersections or turns in the road?
012000358,Are there any bridges or overpasses on the road?
012000358,Are there any curves or bends in the road?
012000358, Are there any street lights or other lighting on the road?
012000358, Are there any sidewalks or bike lanes on the road?
012000358, Are there any buildings or other structures on the sides of the road?
012000358, Are there any parking lots or other parking areas near the road?
012000358, Are there any stop signs or other traffic signs near the road?
012000358, Are there any buildings or other structures in the distance?
012000358, Are there any other roads intersecting with the road?
012000358, Are there any buildings or other structures blocking the view of the road?
012000358, Are there any trees or other vegetation blocking the view of the road?
012000358, Are there any other vehicles on the road?
012000358, Are there any street lights or other lighting on the sides of the road?
012000359,How many cars are parked in the lot?
012000359,What color are the cars?
012000359,What type of vehicles are parked in the lot?
012000359,Is there a sidewalk or other pavement in the lot?
012000359,Are there any trees in the lot?
